Time,ecioVal_signal_info(dB),rssiumts_signal_info(dBm),Sent Bytes,RATE(MBit/s)
Sat Aug 20 14:03:11 UTC 2022,-4.5,-48,3418143242,14.5988929389609
Sat Aug 20 14:03:14 UTC 2022,-6,-48,3423572070,14.1721940689867
Sat Aug 20 14:03:17 UTC 2022,-6,-48,3429002396,14.2105965574012
Sat Aug 20 14:03:20 UTC 2022,-6,-44,3434149600,13.9055813207409
Sat Aug 20 14:03:23 UTC 2022,-6,-44,3439573898,14.6084799355419
Sat Aug 20 14:03:26 UTC 2022,-6,-44,3445002650,14.704602629161
Sat Aug 20 14:03:29 UTC 2022,-4.5,-44,3450738492,15.4318149781866
Sat Aug 20 14:03:32 UTC 2022,-4.5,-44,3455870716,13.3460899169252
Sat Aug 20 14:03:35 UTC 2022,-4.5,-44,3461299544,14.3613115526443
Sat Aug 20 14:03:38 UTC 2022,-10.5,-52,3467033888,15.4905243585561
Sat Aug 20 14:03:41 UTC 2022,-7.5,-58,3472464214,14.2604899322958
Sat Aug 20 14:03:44 UTC 2022,-5,-58,3478200056,14.8997662762089
Sat Aug 20 14:03:47 UTC 2022,-5,-58,3483333702,13.2999039450274
Sat Aug 20 14:03:50 UTC 2022,-14.5,-66,3488767024,14.5520770269117
Sat Aug 20 14:03:53 UTC 2022,-9.5,-66,3493580378,12.9701307976013
Sat Aug 20 14:03:56 UTC 2022,-9.5,-66,3498762200,13.9557317231398
Sat Aug 20 14:03:59 UTC 2022,-4.5,-66,3503882636,13.8226659916923
Sat Aug 20 14:04:02 UTC 2022,-9,-66,3509615602,15.3930810459271
Sat Aug 20 14:04:05 UTC 2022,-9,-66,3514736154,13.3614143155184
Sat Aug 20 14:04:08 UTC 2022,-12,-66,3519856814,13.867923692582
Sat Aug 20 14:04:11 UTC 2022,-8,-66,3525272888,14.5696064439907
Sat Aug 20 14:04:14 UTC 2022,-4.5,-66,3530691650,14.3555104288932
Sat Aug 20 14:04:17 UTC 2022,-4.5,-66,3536420270,15.4032395671757
Sat Aug 20 14:04:20 UTC 2022,-6,-66,3541840520,13.8621569908731
Sat Aug 20 14:04:23 UTC 2022,-11.5,-66,3547161854,14.2985070658601
Sat Aug 20 14:04:26 UTC 2022,-9.5,-66,3552375757,14.0116608828984
Sat Aug 20 14:04:29 UTC 2022,-8,-66,3557793628,14.4425379978102
Sat Aug 20 14:04:32 UTC 2022,-8,-66,3563517686,15.5085500924716
Sat Aug 20 14:04:35 UTC 2022,-8,-66,3568928234,13.6972778702324
Sat Aug 20 14:04:38 UTC 2022,-8,-66,3574048718,13.5197607140101
Sat Aug 20 14:04:41 UTC 2022,-5.5,-66,3579773235,15.4301589751007
Sat Aug 20 14:04:44 UTC 2022,-5.5,-66,3585193282,14.3179773025438
Sat Aug 20 14:04:47 UTC 2022,-7.5,-74,3590322550,13.7701256539378
Sat Aug 20 14:04:50 UTC 2022,-7.5,-74,3594836551,12.1417164503098
Sat Aug 20 14:04:53 UTC 2022,-7.5,-74,3599948854,13.282294124404
Sat Aug 20 14:04:56 UTC 2022,-5,-74,3604234604,11.4876269733753
Sat Aug 20 14:04:59 UTC 2022,-5,-74,3604336280,0.275066837320772
Sat Aug 20 14:05:02 UTC 2022,-5,-74,3604337997,0.00445005478341049
