Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s)
Mon Jun 27 13:59:49 UTC 2022,-92,-11,-59,0,0,0,2103452,0.0
Mon Jun 27 13:59:52 UTC 2022,-92,-12,-60,0,0,0,2103452,0.0
Mon Jun 27 13:59:55 UTC 2022,-92,-14,-58,0,0,0,2103452,0.0
Mon Jun 27 13:59:58 UTC 2022,-91,-9,-62,0,0,0,2103452,0.0
Mon Jun 27 14:00:01 UTC 2022,-91,-12,-57,0,0,0,2103452,0.0
Mon Jun 27 14:00:04 UTC 2022,-91,-9,-60,0,0,0,2103452,0.0
Mon Jun 27 14:00:07 UTC 2022,-92,-10,-61,0,0,0,2103452,0.0
Mon Jun 27 14:00:10 UTC 2022,-91,-8,-63,0,0,0,2103452,0.0
Mon Jun 27 14:00:13 UTC 2022,-92,-10,-60,0,0,0,2103452,0.0
Mon Jun 27 14:00:16 UTC 2022,-91,-9,-62,0,0,0,2103452,0.0
Mon Jun 27 14:00:20 UTC 2022,-92,-7,-65,0,0,0,2103452,0.0
Mon Jun 27 14:00:23 UTC 2022,-92,-7,-64,0,0,0,2103452,0.0
Mon Jun 27 14:00:26 UTC 2022,-91,-12,-58,0,0,0,2103452,0.0
Mon Jun 27 14:00:29 UTC 2022,-91,-8,-62,0,0,0,2103452,0.0
Mon Jun 27 14:00:32 UTC 2022,-91,-7,-63,0,0,0,2103452,0.0
Mon Jun 27 14:00:35 UTC 2022,-91,-8,-63,0,0,0,2103452,0.0
Mon Jun 27 14:00:38 UTC 2022,-91,-10,-60,0,0,0,2103452,0.0
Mon Jun 27 14:00:41 UTC 2022,-91,-8,-61,0,0,0,2103452,0.0
Mon Jun 27 14:00:44 UTC 2022,-90,-7,-62,0,0,0,2103452,0.0
Mon Jun 27 14:00:47 UTC 2022,-91,-11,-59,0,0,0,2103452,0.0
Mon Jun 27 14:00:50 UTC 2022,-91,-8,-63,0,0,0,2103452,0.0
Mon Jun 27 14:00:53 UTC 2022,-91,-8,-61,0,0,0,2103452,0.0
Mon Jun 27 14:00:56 UTC 2022,-91,-8,-63,0,0,0,2103452,0.0
Mon Jun 27 14:00:59 UTC 2022,-91,-13,-57,0,0,0,2103452,0.0
Mon Jun 27 14:01:02 UTC 2022,-91,-14,-57,0,0,0,2103452,0.0
Mon Jun 27 14:01:05 UTC 2022,-91,-8,-61,0,0,0,2103452,0.0
Mon Jun 27 14:01:08 UTC 2022,-91,-6,-64,0,0,0,2103452,0.0
Mon Jun 27 14:01:11 UTC 2022,-92,-9,-64,0,0,0,2103452,0.0
Mon Jun 27 14:01:14 UTC 2022,-92,-7,-64,0,0,0,2103452,0.0
Mon Jun 27 14:01:17 UTC 2022,-91,-9,-61,0,0,0,2103452,0.0
Mon Jun 27 14:01:20 UTC 2022,-92,-8,-65,0,0,0,2103452,0.0
Mon Jun 27 14:01:23 UTC 2022,-93,-8,-66,0,0,0,2103452,0.0
Mon Jun 27 14:01:26 UTC 2022,-94,-9,-64,0,0,0,2103452,0.0
Mon Jun 27 14:01:29 UTC 2022,-93,-8,-66,0,0,0,2103452,0.0
Mon Jun 27 14:01:32 UTC 2022,-93,-10,-63,0,0,0,2103452,0.0
Mon Jun 27 14:01:35 UTC 2022,-93,-8,-64,0,0,0,2103452,0.0
Mon Jun 27 14:01:38 UTC 2022,-93,-8,-65,0,0,0,2103452,0.0
Mon Jun 27 14:01:41 UTC 2022,-93,-7,-65,0,0,0,2103452,0.0
Mon Jun 27 14:01:45 UTC 2022,-93,-7,-66,0,0,0,2103452,0.0
Mon Jun 27 14:01:48 UTC 2022,-93,-8,-64,0,0,0,2103452,0.0
Mon Jun 27 14:01:51 UTC 2022,-95,-8,-67,0,0,0,2103514,0.00016468419708477343
Mon Jun 27 14:01:54 UTC 2022,-94,-8,-66,0,0,0,2103514,0.0
Mon Jun 27 14:01:57 UTC 2022,-94,-7,-67,0,0,0,2103514,0.0
Mon Jun 27 14:02:00 UTC 2022,-94,-7,-67,0,0,0,2103514,0.0
Mon Jun 27 14:02:03 UTC 2022,-94,-7,-67,0,0,0,2103514,0.0
Mon Jun 27 14:02:06 UTC 2022,-94,-9,-63,0,0,0,2103514,0.0
Mon Jun 27 14:02:09 UTC 2022,-93,-7,-66,0,0,0,2103514,0.0
Mon Jun 27 14:02:12 UTC 2022,-92,-7,-64,0,0,0,2103514,0.0
Mon Jun 27 14:02:15 UTC 2022,-93,-6,-66,0,0,0,2103514,0.0
Mon Jun 27 14:02:18 UTC 2022,-93,-12,-61,0,0,0,2103514,0.0
Mon Jun 27 14:02:21 UTC 2022,-92,-9,-61,0,0,0,2103514,0.0
Mon Jun 27 14:02:24 UTC 2022,-93,-7,-66,0,0,0,2103514,0.0
Mon Jun 27 14:02:27 UTC 2022,-92,-7,-65,0,0,0,2103514,0.0
Mon Jun 27 14:02:30 UTC 2022,-92,-6,-65,0,0,0,2103514,0.0
Mon Jun 27 14:02:33 UTC 2022,-91,-7,-64,0,0,0,2103514,0.0
Mon Jun 27 14:02:37 UTC 2022,-92,-8,-64,0,0,0,2103514,0.0
Mon Jun 27 14:02:40 UTC 2022,-91,-9,-62,0,0,0,2103514,0.0
Mon Jun 27 14:02:43 UTC 2022,-93,-7,-65,0,0,0,2103514,0.0
Mon Jun 27 14:02:46 UTC 2022,-94,-8,-67,0,0,0,2103514,0.0
Mon Jun 27 14:02:49 UTC 2022,-93,-9,-63,0,0,0,2103514,0.0
Mon Jun 27 14:02:52 UTC 2022,-92,-8,-65,0,0,0,2103514,0.0
Mon Jun 27 14:02:55 UTC 2022,-91,-7,-64,0,0,0,2103514,0.0
Mon Jun 27 14:02:58 UTC 2022,-92,-11,-59,0,0,0,2103514,0.0
Mon Jun 27 14:03:01 UTC 2022,-91,-10,-62,0,0,0,2103514,0.0
Mon Jun 27 14:03:04 UTC 2022,-93,-7,-66,0,0,0,2103514,0.0
Mon Jun 27 14:03:07 UTC 2022,-92,-9,-62,0,0,0,2103514,0.0
Mon Jun 27 14:03:10 UTC 2022,-93,-9,-63,0,0,0,2103514,0.0
Mon Jun 27 14:03:13 UTC 2022,-94,-8,-64,0,0,0,2103514,0.0
Mon Jun 27 14:03:16 UTC 2022,-92,-9,-62,0,0,0,2103514,0.0
Mon Jun 27 14:03:19 UTC 2022,-92,-8,-64,0,0,0,2103514,0.0
Mon Jun 27 14:03:22 UTC 2022,-92,-7,-65,0,0,0,2103514,0.0
Mon Jun 27 14:03:25 UTC 2022,-92,-9,-63,0,0,0,2103514,0.0
Mon Jun 27 14:03:28 UTC 2022,-93,-12,-59,0,0,0,2103514,0.0
Mon Jun 27 14:03:31 UTC 2022,-94,-7,-66,0,0,0,2103514,0.0
Mon Jun 27 14:03:34 UTC 2022,-93,-10,-61,0,0,0,2103514,0.0
Mon Jun 27 14:03:37 UTC 2022,-93,-7,-65,0,0,0,2103514,0.0
Mon Jun 27 14:03:40 UTC 2022,-93,-10,-61,0,0,0,2103514,0.0
Mon Jun 27 14:03:43 UTC 2022,-91,-7,-63,0,0,0,2103514,0.0
Mon Jun 27 14:03:46 UTC 2022,-91,-8,-62,0,0,0,2105281,0.004700738534709008
Mon Jun 27 14:03:49 UTC 2022,-90,-7,-63,0,0,0,2105281,0.0
Mon Jun 27 14:03:52 UTC 2022,-90,-9,-59,0,0,0,2105281,0.0
Mon Jun 27 14:03:55 UTC 2022,-93,-6,-67,0,0,0,2105281,0.0
Mon Jun 27 14:03:58 UTC 2022,-94,-8,-65,0,0,0,2105281,0.0
Mon Jun 27 14:04:01 UTC 2022,-93,-7,-66,0,0,0,2105281,0.0
Mon Jun 27 14:04:04 UTC 2022,-93,-7,-66,0,0,0,2105281,0.0
Mon Jun 27 14:04:07 UTC 2022,-93,-7,-65,0,0,0,2105281,0.0
Mon Jun 27 14:04:10 UTC 2022,-92,-11,-60,0,0,0,2105281,0.0
Mon Jun 27 14:04:13 UTC 2022,-92,-13,-59,0,0,0,2105281,0.0
Mon Jun 27 14:04:16 UTC 2022,-92,-8,-61,0,0,0,2105409,0.0003391408495774816
Mon Jun 27 14:04:20 UTC 2022,-91,-7,-64,0,0,0,2107852,0.006459168378827848
Mon Jun 27 14:04:23 UTC 2022,-91,-7,-60,0,0,0,2107852,0.0
Mon Jun 27 14:04:26 UTC 2022,-90,-7,-62,0,0,0,2107852,0.0
Mon Jun 27 14:04:29 UTC 2022,-93,-12,-61,0,0,0,2107852,0.0
Mon Jun 27 14:04:32 UTC 2022,-94,-11,-62,0,0,0,2107852,0.0
Mon Jun 27 14:04:35 UTC 2022,-93,-9,-62,0,0,0,2107852,0.0
Mon Jun 27 14:04:38 UTC 2022,-92,-8,-65,0,0,0,2107852,0.0
Mon Jun 27 14:04:41 UTC 2022,-93,-8,-65,0,0,0,2107852,0.0
Mon Jun 27 14:04:44 UTC 2022,-92,-9,-61,0,0,0,2107852,0.0
Mon Jun 27 14:04:47 UTC 2022,-92,-11,-58,0,0,0,2107852,0.0
Mon Jun 27 14:04:50 UTC 2022,-92,-10,-62,0,0,0,2107852,0.0
Mon Jun 27 14:04:53 UTC 2022,-92,-11,-61,0,0,0,2107852,0.0
Mon Jun 27 14:04:56 UTC 2022,-92,-7,-65,0,0,0,2107852,0.0
Mon Jun 27 14:04:59 UTC 2022,-93,-7,-66,0,0,0,2107852,0.0
Mon Jun 27 14:05:02 UTC 2022,-93,-8,-65,0,0,0,2107852,0.0
Mon Jun 27 14:05:05 UTC 2022,-93,-12,-59,0,0,0,2107852,0.0
Mon Jun 27 14:05:08 UTC 2022,-93,-7,-65,0,0,0,2107852,0.0
Mon Jun 27 14:05:11 UTC 2022,-93,-14,-59,0,0,0,2107852,0.0
Mon Jun 27 14:05:14 UTC 2022,-93,-14,-59,0,0,0,2107852,0.0
Mon Jun 27 14:05:18 UTC 2022,-93,-9,-62,0,0,0,2107852,0.0
Mon Jun 27 14:05:21 UTC 2022,-93,-9,-63,0,0,0,2107852,0.0
Mon Jun 27 14:05:24 UTC 2022,-93,-8,-64,0,0,0,2107852,0.0
Mon Jun 27 14:05:27 UTC 2022,-93,-7,-66,0,0,0,2107852,0.0
Mon Jun 27 14:05:30 UTC 2022,-93,-9,-63,0,0,0,2107852,0.0
Mon Jun 27 14:05:33 UTC 2022,-92,-8,-64,0,0,0,2107852,0.0
Mon Jun 27 14:05:36 UTC 2022,-92,-7,-65,0,0,0,2107852,0.0
Mon Jun 27 14:05:39 UTC 2022,-92,-7,-65,0,0,0,2107852,0.0
Mon Jun 27 14:05:42 UTC 2022,-92,-11,-59,0,0,0,2107852,0.0
Mon Jun 27 14:05:45 UTC 2022,-93,-9,-63,0,0,0,2107852,0.0
Mon Jun 27 14:05:48 UTC 2022,-92,-10,-62,0,0,0,2107852,0.0
Mon Jun 27 14:05:51 UTC 2022,-92,-8,-63,0,0,0,2107852,0.0
Mon Jun 27 14:05:54 UTC 2022,-93,-9,-65,0,0,0,2107852,0.0
Mon Jun 27 14:05:57 UTC 2022,-93,-8,-65,0,0,0,2107852,0.0
Mon Jun 27 14:06:00 UTC 2022,-93,-9,-62,0,0,0,2107852,0.0
Mon Jun 27 14:06:03 UTC 2022,-92,-9,-62,0,0,0,2107852,0.0
Mon Jun 27 14:06:06 UTC 2022,-93,-7,-66,0,0,0,2107852,0.0
Mon Jun 27 14:06:09 UTC 2022,-93,-7,-67,0,0,0,2107852,0.0
Mon Jun 27 14:06:13 UTC 2022,-93,-8,-66,0,0,0,2107852,0.0
Mon Jun 27 14:06:16 UTC 2022,-93,-10,-62,0,0,0,2107852,0.0
Mon Jun 27 14:06:19 UTC 2022,-94,-9,-63,0,0,0,2107852,0.0
Mon Jun 27 14:06:22 UTC 2022,-94,-7,-67,0,0,0,2107852,0.0
Mon Jun 27 14:06:25 UTC 2022,-94,-9,-65,0,0,0,2107852,0.0
Mon Jun 27 14:06:28 UTC 2022,-95,-7,-68,0,0,0,2107852,0.0
Mon Jun 27 14:06:31 UTC 2022,-94,-8,-65,0,0,0,2107852,0.0
Mon Jun 27 14:06:34 UTC 2022,-94,-8,-65,0,0,0,2107852,0.0
Mon Jun 27 14:06:37 UTC 2022,-93,-10,-62,0,0,0,2107852,0.0
Mon Jun 27 14:06:40 UTC 2022,-94,-7,-67,0,0,0,2107852,0.0
Mon Jun 27 14:06:43 UTC 2022,-94,-9,-64,0,0,0,2107852,0.0
Mon Jun 27 14:06:46 UTC 2022,-93,-6,-66,0,0,0,2107852,0.0
Mon Jun 27 14:06:49 UTC 2022,-93,-8,-65,0,0,0,2107852,0.0
Mon Jun 27 14:06:52 UTC 2022,-94,-8,-66,0,0,0,2107914,0.0001647286325336768
Mon Jun 27 14:06:55 UTC 2022,-93,-7,-70,0,0,0,2107914,0.0
Mon Jun 27 14:06:58 UTC 2022,-94,-7,-67,0,0,0,2107914,0.0
Mon Jun 27 14:07:01 UTC 2022,-95,-9,-65,0,0,0,2107914,0.0
Mon Jun 27 14:07:04 UTC 2022,-94,-10,-64,0,0,0,2107914,0.0
Mon Jun 27 14:07:07 UTC 2022,-94,-7,-67,0,0,0,2107914,0.0
Mon Jun 27 14:07:10 UTC 2022,-94,-8,-65,0,0,0,2107914,0.0
Mon Jun 27 14:07:13 UTC 2022,-95,-9,-64,0,0,0,2107914,0.0
Mon Jun 27 14:07:16 UTC 2022,-94,-10,-65,0,0,0,2107914,0.0
Mon Jun 27 14:07:19 UTC 2022,-94,-9,-64,0,0,0,2107914,0.0
Mon Jun 27 14:07:22 UTC 2022,-93,-9,-64,0,0,0,2107914,0.0
Mon Jun 27 14:07:25 UTC 2022,-93,-10,-64,0,0,0,2107914,0.0
Mon Jun 27 14:07:28 UTC 2022,-94,-8,-65,0,0,0,2107914,0.0
Mon Jun 27 14:07:32 UTC 2022,-95,-8,-67,0,0,0,2107914,0.0
Mon Jun 27 14:07:35 UTC 2022,-93,-8,-64,0,0,0,2107914,0.0
Mon Jun 27 14:07:38 UTC 2022,-93,-9,-63,0,0,0,2107914,0.0
Mon Jun 27 14:07:41 UTC 2022,-94,-7,-67,0,0,0,2107914,0.0
Mon Jun 27 14:07:44 UTC 2022,-95,-7,-68,0,0,0,2107914,0.0
Mon Jun 27 14:07:47 UTC 2022,-95,-7,-68,0,0,0,2107914,0.0
Mon Jun 27 14:07:50 UTC 2022,-96,-8,-67,0,0,0,2107914,0.0
Mon Jun 27 14:07:53 UTC 2022,-94,-9,-64,0,0,0,2107914,0.0
Mon Jun 27 14:07:56 UTC 2022,-94,-8,-65,0,0,0,2107914,0.0
Mon Jun 27 14:07:59 UTC 2022,-94,-10,-64,0,0,0,2107914,0.0
Mon Jun 27 14:08:02 UTC 2022,-95,-7,-67,0,0,0,2107914,0.0
Mon Jun 27 14:08:05 UTC 2022,-94,-9,-64,0,0,0,2107914,0.0
Mon Jun 27 14:08:08 UTC 2022,-94,-10,-63,0,0,0,2107914,0.0
Mon Jun 27 14:08:11 UTC 2022,-94,-10,-63,0,0,0,2107914,0.0
Mon Jun 27 14:08:14 UTC 2022,-94,-7,-67,0,0,0,2107914,0.0
Mon Jun 27 14:08:17 UTC 2022,-94,-11,-61,0,0,0,2107914,0.0
Mon Jun 27 14:08:20 UTC 2022,-94,-7,-67,0,0,0,2107914,0.0
Mon Jun 27 14:08:23 UTC 2022,-94,-8,-65,0,0,0,2107914,0.0
Mon Jun 27 14:08:26 UTC 2022,-94,-8,-66,0,0,0,2107914,0.0
Mon Jun 27 14:08:29 UTC 2022,-94,-8,-66,0,0,0,2107914,0.0
Mon Jun 27 14:08:32 UTC 2022,-93,-10,-63,0,0,0,2107914,0.0
Mon Jun 27 14:08:35 UTC 2022,-94,-10,-64,0,0,0,2107914,0.0
Mon Jun 27 14:08:39 UTC 2022,-94,-8,-67,0,0,0,2107914,0.0
Mon Jun 27 14:08:42 UTC 2022,-94,-9,-64,0,0,0,2107914,0.0
Mon Jun 27 14:08:45 UTC 2022,-94,-7,-67,0,0,0,2107914,0.0
Mon Jun 27 14:08:47 UTC 2022,-94,-7,-66,0,0,0,2107914,0.0
Mon Jun 27 14:08:51 UTC 2022,-93,-8,-65,0,0,0,2107914,0.0
Mon Jun 27 14:08:54 UTC 2022,-93,-13,-60,0,0,0,2107914,0.0
Mon Jun 27 14:08:57 UTC 2022,-94,-8,-66,0,0,0,2107914,0.0
Mon Jun 27 14:09:00 UTC 2022,-94,-8,-66,0,0,0,2107914,0.0
Mon Jun 27 14:09:03 UTC 2022,-94,-9,-64,0,0,0,2107914,0.0
Mon Jun 27 14:09:06 UTC 2022,-95,-7,-68,0,0,0,2107914,0.0
Mon Jun 27 14:09:09 UTC 2022,-94,-7,-67,0,0,0,2107914,0.0
Mon Jun 27 14:09:12 UTC 2022,-94,-8,-65,0,0,0,2107914,0.0
Mon Jun 27 14:09:15 UTC 2022,-94,-7,-67,0,0,0,2107914,0.0
Mon Jun 27 14:09:18 UTC 2022,-95,-7,-67,0,0,0,2108193,0.0007333891020543378
Mon Jun 27 14:09:21 UTC 2022,-96,-8,-69,0,0,0,2108193,0.0
Mon Jun 27 14:09:24 UTC 2022,-94,-7,-66,0,0,0,2108193,0.0
Mon Jun 27 14:09:27 UTC 2022,-93,-7,-66,0,0,0,2108193,0.0
Mon Jun 27 14:09:30 UTC 2022,-92,-8,-65,0,0,0,2108193,0.0
Mon Jun 27 14:09:33 UTC 2022,-92,-7,-65,0,0,0,2108193,0.0
Mon Jun 27 14:09:36 UTC 2022,-92,-7,-65,0,0,0,2108193,0.0
Mon Jun 27 14:09:39 UTC 2022,-91,-7,-64,0,0,0,2108193,0.0
Mon Jun 27 14:09:42 UTC 2022,-92,-8,-62,0,0,0,2108193,0.0
Mon Jun 27 14:09:45 UTC 2022,-91,-7,-64,0,0,0,2108193,0.0
Mon Jun 27 14:09:48 UTC 2022,-91,-8,-62,0,0,0,2108193,0.0
Mon Jun 27 14:09:51 UTC 2022,-92,-8,-65,0,0,0,2108193,0.0
Mon Jun 27 14:09:54 UTC 2022,-91,-11,-59,0,0,0,2108193,0.0
Mon Jun 27 14:09:58 UTC 2022,-92,-8,-63,0,0,0,2108193,0.0
Mon Jun 27 14:10:01 UTC 2022,-91,-10,-61,0,0,0,2108193,0.0
Mon Jun 27 14:10:04 UTC 2022,-92,-7,-64,0,0,0,2108193,0.0
Mon Jun 27 14:10:07 UTC 2022,-92,-7,-65,0,0,0,2108193,0.0
Mon Jun 27 14:10:10 UTC 2022,-91,-7,-63,0,0,0,2108193,0.0
Mon Jun 27 14:10:13 UTC 2022,-92,-9,-62,0,0,0,2108193,0.0
Mon Jun 27 14:10:16 UTC 2022,-92,-7,-65,0,0,0,2108193,0.0
Mon Jun 27 14:10:19 UTC 2022,-91,-7,-64,0,0,0,2108193,0.0
Mon Jun 27 14:10:22 UTC 2022,-91,-7,-63,0,0,0,2108193,0.0
Mon Jun 27 14:10:25 UTC 2022,-92,-8,-62,0,0,0,2108193,0.0
Mon Jun 27 14:10:28 UTC 2022,-91,-9,-62,0,0,0,2108193,0.0
Mon Jun 27 14:10:31 UTC 2022,-91,-7,-64,0,0,0,2108193,0.0
Mon Jun 27 14:10:34 UTC 2022,-91,-12,-57,0,0,0,2108193,0.0
Mon Jun 27 14:10:37 UTC 2022,-91,-8,-64,0,0,0,2108193,0.0
Mon Jun 27 14:10:40 UTC 2022,-93,-7,-66,0,0,0,2108193,0.0
Mon Jun 27 14:10:43 UTC 2022,-92,-7,-64,0,0,0,2108193,0.0
Mon Jun 27 14:10:47 UTC 2022,-92,-7,-65,0,0,0,2108193,0.0
Mon Jun 27 14:10:50 UTC 2022,-91,-9,-61,0,0,0,2108193,0.0
Mon Jun 27 14:10:53 UTC 2022,-91,-9,-61,0,0,0,2108193,0.0
Mon Jun 27 14:10:56 UTC 2022,-91,-7,-64,0,0,0,2108193,0.0
Mon Jun 27 14:10:59 UTC 2022,-90,-7,-63,0,0,0,2108193,0.0
Mon Jun 27 14:11:02 UTC 2022,-91,-8,-63,0,0,0,2108193,0.0
Mon Jun 27 14:11:05 UTC 2022,-90,-9,-61,0,0,0,2108193,0.0
Mon Jun 27 14:11:08 UTC 2022,-91,-9,-61,0,0,0,2108193,0.0
Mon Jun 27 14:11:11 UTC 2022,-91,-10,-62,0,0,0,2108193,0.0
