Time,rsrp(dBm),rsrq(dB),rssi(dBm),nr_rsrp(dBm),nr_rsrq(dB),nr_rssi(dBm),Sent Bytes,RATE(MBit/s),NR UL BW
Thu Aug 11 14:20:49 UTC 2022,-90,-9,-60,0,0,0,11264033290,34.4441618761677,0
Thu Aug 11 14:20:52 UTC 2022,-90,-8,-64,0,0,0,11276538594,33.8229390943379,0
Thu Aug 11 14:20:55 UTC 2022,-94,-9,-64,0,0,0,11288172114,31.7743528335877,0
Thu Aug 11 14:20:58 UTC 2022,-93,-9,-64,0,0,0,11298677588,26.7678351416182,0
Thu Aug 11 14:21:01 UTC 2022,-93,-8,-63,0,0,0,11309457196,29.2294478782927,0
Thu Aug 11 14:21:04 UTC 2022,-92,-9,-62,0,0,0,11325324012,42.7382459035028,0
Thu Aug 11 14:21:07 UTC 2022,-92,-8,-63,0,0,0,11336526056,29.9508875786313,0
Thu Aug 11 14:21:10 UTC 2022,-90,-8,-64,0,0,0,11351774198,41.5512075221352,0
Thu Aug 11 14:21:13 UTC 2022,-90,-8,-62,0,0,0,11367827036,42.7240968638538,0
Thu Aug 11 14:21:16 UTC 2022,-100,-9,-72,0,0,0,11375943809,22.1337243209514,0
Thu Aug 11 14:21:19 UTC 2022,-108,-11,-78,0,0,0,11379592263,9.68194024258911,0
Thu Aug 11 14:21:22 UTC 2022,-110,-14,-73,0,0,0,11382445953,7.63161586190948,0
Thu Aug 11 14:21:25 UTC 2022,-109,-16,-68,0,0,0,11385115389,7.20778168444879,0
Thu Aug 11 14:21:28 UTC 2022,-98,-11,-69,0,0,0,11393546133,22.9375501626415,0
Thu Aug 11 14:21:31 UTC 2022,-106,-15,-68,0,0,0,11397748580,11.3975763637104,0
Thu Aug 11 14:21:34 UTC 2022,-98,-11,-67,0,0,0,11403984754,16.8517234198678,0
Thu Aug 11 14:21:37 UTC 2022,-101,-12,-68,0,0,0,11414842310,28.9374374749194,0
Thu Aug 11 14:21:40 UTC 2022,-102,-14,-67,0,0,0,11423640064,23.5699308373282,0
Thu Aug 11 14:21:43 UTC 2022,-99,-11,-70,0,0,0,11430983260,19.9447625355945,0
Thu Aug 11 14:21:46 UTC 2022,-100,-10,-66,0,0,0,11440558476,24.4161037870769,0
Thu Aug 11 14:21:49 UTC 2022,-93,-9,-68,0,0,0,11452416644,32.1640279474948,0
Thu Aug 11 14:21:52 UTC 2022,-105,-11,-74,0,0,0,11458982378,17.8541977282273,0
Thu Aug 11 14:21:55 UTC 2022,-103,-12,-66,0,0,0,11466349542,19.6115148218851,0
Thu Aug 11 14:21:58 UTC 2022,-95,-10,-65,0,0,0,11476144964,26.6102107441425,0
Thu Aug 11 14:22:01 UTC 2022,-95,-9,-68,0,0,0,11488004630,32.1668079858148,0
Thu Aug 11 14:22:04 UTC 2022,-99,-10,-69,0,0,0,11499486800,30.5144200104073,0
Thu Aug 11 14:22:07 UTC 2022,-101,-11,-67,0,0,0,11507940066,23.0268441010103,0
Thu Aug 11 14:22:10 UTC 2022,-100,-10,-70,0,0,0,11516322874,22.8279637633943,0
Thu Aug 11 14:22:13 UTC 2022,-106,-12,-75,0,0,0,11523970164,19.8182072895384,0
Thu Aug 11 14:22:16 UTC 2022,-107,-12,-72,0,0,0,11527605810,9.9144824802168,0
Thu Aug 11 14:22:19 UTC 2022,-109,-13,-75,0,0,0,11530492456,7.84080563442238,0
Thu Aug 11 14:22:22 UTC 2022,-107,-13,-72,0,0,0,11533990286,9.49392959940138,0
Thu Aug 11 14:22:25 UTC 2022,-110,-15,-73,0,0,0,11537210986,8.40484387629749,0
Thu Aug 11 14:22:28 UTC 2022,-113,-16,-75,0,0,0,11539323166,5.68560883631972,0
Thu Aug 11 14:22:31 UTC 2022,-115,-18,-76,0,0,0,11540888576,4.25351046405361,0
Thu Aug 11 14:22:33 UTC 2022,-113,-15,-75,0,0,0,11543357280,6.64728722287221,0
Thu Aug 11 14:22:36 UTC 2022,-112,-15,-76,0,0,0,11546711302,9.12722222898385,0
Thu Aug 11 14:22:39 UTC 2022,-110,-12,-76,0,0,0,11550460796,10.101284202501,0
Thu Aug 11 14:22:42 UTC 2022,-109,-13,-75,0,0,0,11554282194,10.2948626536446,0
Thu Aug 11 14:22:45 UTC 2022,-114,-16,-74,0,0,0,11557060984,7.47877279220281,0
Thu Aug 11 14:22:48 UTC 2022,-105,-11,-75,0,0,0,11559406852,6.31336834468467,0
Thu Aug 11 14:22:51 UTC 2022,-106,-11,-69,0,0,0,11563210274,10.3293205760274,0
Thu Aug 11 14:22:54 UTC 2022,-110,-14,-74,0,0,0,11566164330,7.96077102078079,0
Thu Aug 11 14:22:57 UTC 2022,-112,-16,-75,0,0,0,11568002376,4.93051113396787,0
Thu Aug 11 14:23:00 UTC 2022,-107,-14,-72,0,0,0,11569582766,4.2843357405173,0
Thu Aug 11 14:23:03 UTC 2022,-112,-20,-70,0,0,0,11570987890,3.76161023112469,0
Thu Aug 11 14:23:06 UTC 2022,-98,-11,-65,0,0,0,11575474400,12.2509608473529,0
Thu Aug 11 14:23:09 UTC 2022,-101,-12,-68,0,0,0,11581914302,17.2907895047182,0
Thu Aug 11 14:23:12 UTC 2022,-105,-13,-71,0,0,0,11588231368,17.1796924620032,0
Thu Aug 11 14:23:15 UTC 2022,-109,-16,-70,0,0,0,11591186922,8.03378189365754,0
Thu Aug 11 14:23:18 UTC 2022,-106,-12,-71,0,0,0,11594729692,9.62719207721604,0
Thu Aug 11 14:23:21 UTC 2022,-107,-12,-74,0,0,0,11599295596,12.2699127088815,0
Thu Aug 11 14:23:24 UTC 2022,-106,-12,-73,0,0,0,11602502814,8.2729664055467,0
Thu Aug 11 14:23:27 UTC 2022,-101,-10,-70,0,0,0,11606764624,11.5767222323767,0
Thu Aug 11 14:23:30 UTC 2022,-101,-10,-65,0,0,0,11610935056,11.2309792103533,0
Thu Aug 11 14:23:33 UTC 2022,-100,-10,-67,0,0,0,11616473162,14.9940435420426,0
Thu Aug 11 14:23:36 UTC 2022,-102,-11,-68,0,0,0,11620790398,11.3178460044193,0
Thu Aug 11 14:23:39 UTC 2022,-105,-11,-71,0,0,0,11623868840,8.33834141800512,0
Thu Aug 11 14:23:42 UTC 2022,-104,-12,-69,0,0,0,11627702274,10.38754298735,0
Thu Aug 11 14:23:45 UTC 2022,-99,-11,-69,0,0,0,11631946108,11.4802889496033,0
Thu Aug 11 14:23:48 UTC 2022,-99,-10,-68,0,0,0,11635882852,10.7222583505927,0
Thu Aug 11 14:23:51 UTC 2022,-99,-11,-68,0,0,0,11640195594,11.7385528494756,0
Thu Aug 11 14:23:54 UTC 2022,-99,-10,-69,0,0,0,11644084402,10.2659642965615,0
Thu Aug 11 14:23:57 UTC 2022,-100,-11,-70,0,0,0,11647899808,10.3120456554696,0
Thu Aug 11 14:24:00 UTC 2022,-100,-11,-69,0,0,0,11651731692,10.4599427976328,0
Thu Aug 11 14:24:02 UTC 2022,-101,-12,-70,0,0,0,11655502158,10.2294659710654,0
Thu Aug 11 14:24:06 UTC 2022,-102,-11,-72,0,0,0,11658763304,8.75503264024615,0
Thu Aug 11 14:24:09 UTC 2022,-105,-12,-72,0,0,0,11661961534,8.44361139608657,0
Thu Aug 11 14:24:11 UTC 2022,-101,-11,-72,0,0,0,11665126808,8.4890072120826,0
Thu Aug 11 14:24:14 UTC 2022,-104,-11,-72,0,0,0,11668004466,7.81284002982551,0
Thu Aug 11 14:24:18 UTC 2022,-103,-11,-72,0,0,0,11671526264,9.60283667923883,0
Thu Aug 11 14:24:21 UTC 2022,-103,-12,-72,0,0,0,11674332018,7.10756487341865,0
Thu Aug 11 14:24:23 UTC 2022,-102,-10,-72,0,0,0,11677224656,7.80178078316949,0
Thu Aug 11 14:24:26 UTC 2022,-101,-10,-68,0,0,0,11679955510,7.37100691506804,0
Thu Aug 11 14:24:29 UTC 2022,-102,-10,-67,0,0,0,11682813694,7.68519369405039,0
Thu Aug 11 14:24:32 UTC 2022,-97,-10,-65,0,0,0,11685608962,7.58276750296215,0
Thu Aug 11 14:24:35 UTC 2022,-97,-10,-70,0,0,0,11688146574,6.75410108741801,0
Thu Aug 11 14:24:38 UTC 2022,-96,-10,-67,0,0,0,11690730624,7.00914084576523,0
Thu Aug 11 14:24:41 UTC 2022,-96,-9,-64,0,0,0,11692934234,5.93062461971652,0
Thu Aug 11 14:24:44 UTC 2022,-95,-9,-65,0,0,0,11695521280,6.96593314324229,0
Thu Aug 11 14:24:47 UTC 2022,-94,-9,-63,0,0,0,11698156262,6.73971442437932,0
Thu Aug 11 14:24:50 UTC 2022,-91,-9,-61,0,0,0,11700493699,6.39824584741373,0
Thu Aug 11 14:24:53 UTC 2022,-89,-10,-51,0,0,0,11703035805,6.88736011448452,0
Thu Aug 11 14:24:56 UTC 2022,-80,-9,-48,0,0,0,11705648317,7.05352902436526,0
Thu Aug 11 14:24:59 UTC 2022,-80,-10,-51,0,0,0,11707923779,5.94180857677257,0
Thu Aug 11 14:25:02 UTC 2022,-81,-9,-47,0,0,0,11710438973,6.79966757056351,0
Thu Aug 11 14:25:05 UTC 2022,-78,-9,-51,0,0,0,11713175819,7.43157218476951,0
Thu Aug 11 14:25:08 UTC 2022,-81,-9,-51,0,0,0,11715897685,7.40116007121619,0
Thu Aug 11 14:25:11 UTC 2022,-83,-8,-53,0,0,0,11719004537,8.37033784769032,0
Thu Aug 11 14:25:14 UTC 2022,-89,-8,-62,0,0,0,11721441783,6.46424226678199,0
Thu Aug 11 14:25:17 UTC 2022,-96,-9,-68,0,0,0,11724517177,8.37079075458312,0
Thu Aug 11 14:25:20 UTC 2022,-98,-10,-68,0,0,0,11727399329,7.74714470219436,0
Thu Aug 11 14:25:23 UTC 2022,-96,-10,-65,0,0,0,11730597559,8.69271847423801,0
Thu Aug 11 14:25:26 UTC 2022,-98,-10,-67,0,0,0,11733765829,8.51395964899395,0
Thu Aug 11 14:25:29 UTC 2022,-99,-10,-70,0,0,0,11737003007,8.78228245733139,0
Thu Aug 11 14:25:32 UTC 2022,-99,-10,-70,0,0,0,11740154799,8.45886529139362,0
Thu Aug 11 14:25:35 UTC 2022,-99,-10,-64,0,0,0,11743421937,8.80281087825733,0
Thu Aug 11 14:25:38 UTC 2022,-100,-10,-69,0,0,0,11747175925,10.217586121047,0
Thu Aug 11 14:25:41 UTC 2022,-101,-10,-70,0,0,0,11750311239,8.40200031244008,0
Thu Aug 11 14:25:44 UTC 2022,-99,-10,-70,0,0,0,11753817411,9.54291724257564,0
Thu Aug 11 14:25:47 UTC 2022,-97,-10,-63,0,0,0,11757232851,9.26341462692303,0
Thu Aug 11 14:25:50 UTC 2022,-95,-10,-63,0,0,0,11762177749,13.4329181188048,0
Thu Aug 11 14:25:53 UTC 2022,-96,-10,-66,0,0,0,11769167417,18.8410994867247,0
Thu Aug 11 14:25:56 UTC 2022,-98,-10,-67,0,0,0,11775069537,15.8763953388971,0
Thu Aug 11 14:25:59 UTC 2022,-98,-10,-68,0,0,0,11781615797,17.1377742921841,0
Thu Aug 11 14:26:02 UTC 2022,-99,-10,-65,0,0,0,11788617553,19.064957694543,0
Thu Aug 11 14:26:04 UTC 2022,-99,-10,-69,0,0,0,11796603431,21.6814979857157,0
Thu Aug 11 14:26:08 UTC 2022,-99,-10,-68,0,0,0,11805663335,24.6831311268736,0
Thu Aug 11 14:26:11 UTC 2022,-99,-10,-70,0,0,0,11813650671,20.6763988794294,0
Thu Aug 11 14:26:13 UTC 2022,-101,-11,-70,0,0,0,11820919651,19.6678876800601,0
Thu Aug 11 14:26:16 UTC 2022,-97,-10,-66,0,0,0,11828971545,21.8886255331755,0
Thu Aug 11 14:26:19 UTC 2022,-100,-10,-72,0,0,0,11837258481,22.5156718238518,0
Thu Aug 11 14:26:22 UTC 2022,-100,-10,-72,0,0,0,11841265281,10.773604657698,0
